"bloco","inicio","fim","sim_otimo","alpha_otimo","beta_otimo","tipo_melhor","convergencia"
131,1.3,1.79,0.18792120549394,1.51846353721813,0.0538171596507055,"heavy",0
132,1.31,1.8,0.160068105249492,1.36731227711784,0.0395852653890842,"heavy",52
133,1.32,1.81,0.135198406038656,1.29868953189142,0.0342642300631221,"heavy",0
134,1.33,1.82,0.117656835182743,1.35525237042905,0.0383858324765158,"heavy",0
135,1.34,1.83,0.108857301584148,1.4583976780837,0.0467470017370722,"heavy",0
136,1.35,1.84,0.0667635031556105,1.35086770992241,0.0384283175222425,"heavy",0
137,1.36,1.85,0.0481889918354388,1.45108261719097,0.0461261692293407,"heavy",0
138,1.37,1.86,0.0564049439821412,1.57223058999859,0.0573212331014314,"heavy",0
139,1.38,1.87,0.0514682347800138,1.50656316481595,0.052422454375242,"heavy",0
140,1.39,1.88,0.0452721754241755,1.48524486244443,0.0513866371038957,"heavy",0
141,1.4,1.89,0.0381444177025341,1.57018626870623,0.0601008589231788,"heavy",0
142,1.41,1.9,0.00341046442036625,1.45446957480681,0.0489638341876824,"heavy",0
143,1.42,1.91,-0.0379965636770733,1.34480544803493,0.0380631506221353,"heavy",0
144,1.43,1.92,-0.0783678302152802,1.33813631720568,0.0337687226891459,"heavy",52
145,1.44,1.93,-0.0706683071459167,1.52257965727505,0.0484272586679433,"heavy",0
146,1.45,1.94,-0.0823220585415021,1.32984245702996,0.0336789766993692,"heavy",52
147,1.46,1.95,-0.0940029737571196,1.31557989981858,0.0319323327242783,"heavy",0
148,1.47,1.96,-0.0897548000132507,1.40483752756469,0.0380044581775643,"heavy",0
149,1.48,1.97,-0.0928998514257535,1.36618843702875,0.0345960756216229,"heavy",0
150,1.49,1.98,-0.077050055521862,1.47004990891437,0.0430818128819201,"heavy",0
151,1.5,1.99,-0.0762835179129215,1.47587197927961,0.0435522350039614,"heavy",0
152,1.51,2,-0.0803675240889502,1.41193154509406,0.0391308782083292,"heavy",0
153,1.52,2.01,-0.0729802725394402,1.51384470618616,0.0468620954624544,"heavy",0
154,1.53,2.02,-0.0716187347875537,1.54293820573201,0.0489993821815716,"heavy",0
155,1.54,2.03,-0.068041942090535,1.62711791627249,0.0554162055177713,"heavy",0
156,1.55,2.04,-0.0673824200921396,1.60237991783513,0.0532136096033417,"heavy",0
157,1.56,2.05,-0.0482350157726563,1.69144564977068,0.0614555964960629,"heavy",0
158,1.57,2.06,-0.0246212004781926,1.82794281694867,0.0739541246471237,"heavy",0
159,1.58,2.07,-0.0261560088443163,1.80885365115895,0.0722978727345437,"heavy",0
160,1.59,2.08,-0.0275232063746847,1.72209939078584,0.0648262780952929,"heavy",0
161,1.6,2.09,-0.0173131939165041,1.70104833799875,0.062997409619344,"heavy",0
162,1.61,2.1,0.0277520070505787,1.96948730075442,0.0892160004977821,"heavy",0
163,1.62,2.11,0.07194149698053,2.21100439614949,0.116626504051162,"light",0
164,1.63,2.12,0.0981349880431311,2.37401349148009,0.13434441614265,"light",52
165,1.64,2.13,0.118048982957412,2.41654718343466,0.138813103511118,"light",0
166,1.65,2.14,0.129808193747816,2.33851568964204,0.129676485544534,"light",0
167,1.66,2.15,0.134416406364085,2.06181265377802,0.100032510244087,"light",0
