"bloco","inicio","fim","sim_otimo","alpha_otimo","beta_otimo","tipo_melhor","convergencia"
87,0.86,1.35,-1.00948136299327,244.166574638783,7.44613086321984,"light",0
88,0.87,1.36,-1.03285950310172,264.14122300856,8.40076635676824,"light",0
89,0.88,1.37,-1.06345443628129,268.475747946627,8.54949117361923,"light",0
90,0.89,1.38,-1.10365929008997,288.97995041495,9.00089422388186,"light",0
91,0.9,1.39,-1.12826117645427,292.506955447404,8.79602001523832,"light",0
92,0.91,1.4,-1.13526110110927,271.532118233529,8.14821313672467,"light",0
93,0.92,1.41,-1.12948034950513,296.569440454474,8.96525991493287,"light",0
94,0.93,1.42,-1.12717956784618,304.672626201405,9.24814118685611,"light",0
95,0.94,1.43,-1.12550673308051,290.260048651993,8.85337746522232,"light",0
96,0.95,1.44,-1.12385345464784,262.679985533737,8.00898643080398,"light",0
97,0.96,1.45,-1.12333307687627,227.531018147213,6.92033982470917,"light",0
98,0.97,1.46,-1.12235634262713,250.955504781882,7.62767623431265,"light",0
99,0.98,1.47,-1.1219394723137,260.651063794337,7.86288734643135,"light",0
100,0.99,1.48,-1.12249234308381,204.378159187183,6.11960953662115,"light",0
101,1,1.49,-1.12213747101943,178.322283027872,5.28115993458396,"light",0
102,1.01,1.5,-1.11313564074599,308.570716488598,9.17917233066244,"light",0
103,1.02,1.51,-1.10861927808081,87.9272842333707,2.5710492950815,"light",0
104,1.03,1.52,-1.11245512017159,149.670914468504,4.33746206572069,"light",0
105,1.04,1.53,-1.12061857234244,35.9698163289791,0.997955863490994,"light",0
106,1.05,1.54,-1.13374062299192,16.5028822228725,0.432801451602875,"light",0
107,1.06,1.55,-1.14979722381611,9.93559180942369,0.243763342480864,"light",0
108,1.07,1.56,-1.14849244991256,9.03596221179528,0.218539301977425,"light",0
109,1.08,1.57,-1.14558454649635,5.18631221527944,0.111083036638177,"light",0
110,1.09,1.58,-1.14521846064548,3.76382894027496,0.0718569304881129,"light",0
111,1.1,1.59,-1.14473269433374,3.36582423338672,0.0609270852547611,"light",0
112,1.11,1.6,-1.1459762474723,3.01876495677663,0.0516200244099295,"light",0
113,1.12,1.61,-1.14674995673341,2.83481593854493,0.046834878540396,"light",0
114,1.13,1.62,-1.15158927745832,2.49563439134204,0.0385230711730311,"light",0
115,1.14,1.63,-1.17337943051884,2.56321217179687,0.0398144451687059,"light",0
116,1.15,1.64,-1.20945084580731,2.1013196530595,0.0289087928203817,"light",0
117,1.16,1.65,-1.23863335259975,2.00044355928675,0.0288987283455139,"light",0
118,1.17,1.66,-1.29559249443327,1.77176578824058,0.021827682464189,"heavy",0
119,1.18,1.67,-1.35155738342271,1.51900862469484,0.0150221478229934,"heavy",0
120,1.19,1.68,-1.36570037419343,1.32350692939521,0.0112897348680147,"heavy",0
121,1.2,1.69,-1.40393330540602,1.15853266337462,0.00782384635918034,"heavy",0
122,1.21,1.7,-1.42206681392782,1.09589797068388,0.00672824563685217,"heavy",0
123,1.22,1.71,-1.46133536839978,1.03976555159204,0.00559309479301961,"heavy",0
124,1.23,1.72,-1.44628258079621,1.09381970102953,0.0063692530269543,"heavy",0
125,1.24,1.73,-1.44636939762178,1.11376654932165,0.00655495346950073,"heavy",0
126,1.25,1.74,-1.42825463339402,1.15761322734712,0.00722916183402897,"heavy",0
127,1.26,1.75,-1.43133038705324,1.15440780583656,0.00710138065026563,"heavy",0
128,1.27,1.76,-1.43053362702661,1.13207104015154,0.00684087784026217,"heavy",0
129,1.28,1.77,-1.46248839554746,1.07988978311333,0.00603984359577414,"heavy",0
130,1.29,1.78,-1.47268184884488,1.06849121589257,0.0058674106930267,"heavy",0
131,1.3,1.79,-2.24430709715835,0.0944938968966342,1e-08,"heavy",0
132,1.31,1.8,-1.61013108734724,1.18779641993872,0.00678807944846132,"heavy",0
133,1.32,1.81,-1.71420496257023,1.85722766235966,0.0131287298450264,"heavy",0
134,1.33,1.82,-1.62096716591824,1.5005111325162,0.0107135139815352,"heavy",0
135,1.34,1.83,-2.28928271650109,0.0945802209453596,1e-08,"heavy",0
136,1.35,1.84,-1.68068615554074,5.21944247703196,0.0463271604256561,"light",0
137,1.36,1.85,-1.72607586291538,3.5685182513928,0.0234977563870167,"light",0
138,1.37,1.86,-1.70525588152988,7.61989285888164,0.0493479756253623,"light",0
139,1.38,1.87,-1.6623783980714,7.79456943218322,0.0514807965367668,"light",0
140,1.39,1.88,-1.66058211755187,7.9402549527448,0.0532903349912249,"light",0
141,1.4,1.89,-1.67942907744456,8.78682489310457,0.0600272022776471,"light",0
142,1.41,1.9,-1.6844031474253,7.43766075021665,0.0496062729295608,"light",0
143,1.42,1.91,-1.66898532691291,5.21921513399266,0.0331296661696778,"light",0
144,1.43,1.92,-1.65871807414714,12.2428539109679,0.0878563714681993,"light",0
145,1.44,1.93,-1.64683847959968,515.284166868312,2.95826777603145,"light",0
146,1.45,1.94,-1.65988548576272,139.881723876081,0.810626085323739,"light",0
147,1.46,1.95,-1.65988548576272,139.881723876081,0.810626085323739,"light",0
148,1.47,1.96,-1.65727321279173,506.478886218455,2.99081780204801,"light",0
149,1.48,1.97,-1.61515033788887,5.21911759455734,0.0330948355011804,"light",0
150,1.49,1.98,-1.46840377356953,1.1723213688438,0.00527648182230883,"heavy",0
151,1.5,1.99,-1.30652543695771,0.8295827719355,0.00338425027814329,"heavy",0
152,1.51,2,-2.73511269139308,0.100222597846829,1e-08,"heavy",0
153,1.52,2.01,-1.20380782335446,0.875931119607726,0.00447164928371825,"heavy",0
154,1.53,2.02,-1.15473195367163,0.948942199982958,0.00662041648340266,"heavy",0
155,1.54,2.03,-1.14713889562374,0.972754518217643,0.00731150202002705,"heavy",0
156,1.55,2.04,-1.16273522122874,0.979469143078766,0.00751310356634615,"heavy",0
157,1.56,2.05,-1.15307250265778,1.17424943355691,0.0129039127578495,"heavy",0
158,1.57,2.06,-1.15029143305199,1.25168673067623,0.0151748878955735,"heavy",0
159,1.58,2.07,-2.61244811591728,0.0976855672838794,1e-08,"heavy",0
160,1.59,2.08,-2.60498668387336,0.0976877540471213,1e-08,"heavy",0
161,1.6,2.09,-3.07900461287288,0.103210492960028,1e-08,"heavy",0
162,1.61,2.1,-1.11564848915014,1.18625638282523,0.0134273206181183,"heavy",0
163,1.62,2.11,-3.0635129605912,0.102976930511121,1e-08,"heavy",0
164,1.63,2.12,-1.09943875914183,1.18076991227948,0.0131886985659873,"heavy",0
165,1.64,2.13,-1.0943920402557,1.16163313532257,0.0126306208519891,"heavy",0
166,1.65,2.14,-1.0851601264286,1.13943416412116,0.0120194390511252,"heavy",0
167,1.66,2.15,-1.07995161450648,1.11601254774995,0.0113788763682232,"heavy",52
168,1.67,2.16,-2.7587405269678,0.100100217730678,1e-08,"heavy",0
